time,source,dest,protocol,size,description,website
30.851945946,23.44.17.197,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",weather.com
30.851947900,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=301432 Win=104576 Len=0 TSval=2971659674 TSecr=4249259242,weather.com
30.851954522,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=301432 Ack=1765 Win=524288 Len=1448 TSval=4249259242 TSecr=2971659672 [TCP segment of a reassembled PDU],weather.com
30.851956656,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=302880 Win=107520 Len=0 TSval=2971659674 TSecr=4249259242,weather.com
30.851963269,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=302880 Ack=1765 Win=524288 Len=1448 TSval=4249259242 TSecr=2971659672 [TCP segment of a reassembled PDU],weather.com
30.851965523,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=304328 Win=110336 Len=0 TSval=2971659674 TSecr=4249259242,weather.com
30.851971113,23.44.17.197,172.28.0.2,TCP,126,"443 → 53726 [PSH, ACK] Seq=304328 Ack=1765 Win=524288 Len=60 TSval=4249259242 TSecr=2971659672 [TCP segment of a reassembled PDU]",weather.com
30.852384736,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=304388 Win=110336 Len=0 TSval=2971659674 TSecr=4249259242,weather.com
30.854450045,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=304388 Ack=1765 Win=524288 Len=1448 TSval=4249259244 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854459533,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=305836 Win=113280 Len=0 TSval=2971659676 TSecr=4249259244,weather.com
30.854528182,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=305836 Ack=1765 Win=524288 Len=1448 TSval=4249259244 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854532730,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=307284 Win=116224 Len=0 TSval=2971659677 TSecr=4249259244,weather.com
30.854541547,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=307284 Ack=1765 Win=524288 Len=1448 TSval=4249259244 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854543841,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=308732 Win=119040 Len=0 TSval=2971659677 TSecr=4249259244,weather.com
30.854550413,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=308732 Ack=1765 Win=524288 Len=1448 TSval=4249259244 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854553229,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=310180 Win=121984 Len=0 TSval=2971659677 TSecr=4249259244,weather.com
30.854569058,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=310180 Ack=1765 Win=524288 Len=1448 TSval=4249259244 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854577334,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=311628 Win=124800 Len=0 TSval=2971659677 TSecr=4249259244,weather.com
30.854641614,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=311628 Ack=1765 Win=524288 Len=1448 TSval=4249259244 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854663916,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=313076 Win=127744 Len=0 TSval=2971659677 TSecr=4249259244,weather.com
30.854681910,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=313076 Ack=1765 Win=524288 Len=1448 TSval=4249259244 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854686939,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=314524 Win=130688 Len=0 TSval=2971659677 TSecr=4249259244,weather.com
30.854777659,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=314524 Ack=1765 Win=524288 Len=1448 TSval=4249259244 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854783310,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=315972 Win=133504 Len=0 TSval=2971659677 TSecr=4249259244,weather.com
30.854881915,23.44.17.197,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",weather.com
30.854886052,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=317420 Win=134272 Len=0 TSval=2971659677 TSecr=4249259244,weather.com
30.854894689,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=317420 Ack=1765 Win=524288 Len=1448 TSval=4249259244 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854899478,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=318868 Ack=1765 Win=524288 Len=1448 TSval=4249259244 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854903715,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=320316 Ack=1765 Win=524288 Len=1448 TSval=4249259244 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854907803,23.44.17.197,172.28.0.2,TCP,210,"443 → 53726 [PSH, ACK] Seq=321764 Ack=1765 Win=524288 Len=144 TSval=4249259245 TSecr=2971659674 [TCP segment of a reassembled PDU]",weather.com
30.854912241,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=321908 Ack=1765 Win=524288 Len=1448 TSval=4249259245 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854916750,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=323356 Ack=1765 Win=524288 Len=1448 TSval=4249259245 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854920838,23.44.17.197,172.28.0.2,TCP,90,"443 → 53726 [PSH, ACK] Seq=324804 Ack=1765 Win=524288 Len=24 TSval=4249259245 TSecr=2971659674 [TCP segment of a reassembled PDU]",weather.com
30.854926017,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=324828 Ack=1765 Win=524288 Len=1448 TSval=4249259245 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854930446,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=326276 Ack=1765 Win=524288 Len=1448 TSval=4249259245 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854934784,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=327724 Ack=1765 Win=524288 Len=1448 TSval=4249259245 TSecr=2971659674 [TCP segment of a reassembled PDU],weather.com
30.854938551,23.44.17.197,172.28.0.2,TCP,102,"443 → 53726 [PSH, ACK] Seq=329172 Ack=1765 Win=524288 Len=36 TSval=4249259245 TSecr=2971659674 [TCP segment of a reassembled PDU]",weather.com
30.855003503,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=329208 Win=128512 Len=0 TSval=2971659677 TSecr=4249259244,weather.com
30.856991389,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=329208 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857070707,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=330656 Win=137088 Len=0 TSval=2971659679 TSecr=4249259247,weather.com
30.857195281,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=330656 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857202785,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=332104 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857207945,23.44.17.197,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",weather.com
30.857213074,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=335000 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857217583,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=336448 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857222251,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=337896 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857226409,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=339344 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857231028,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=340792 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857235176,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=342240 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857239614,23.44.17.197,172.28.0.2,TCP,186,"443 → 53726 [PSH, ACK] Seq=343688 Ack=1765 Win=524288 Len=120 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU]",weather.com
30.857244052,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=343808 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857248611,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=345256 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857287834,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=346704 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857295669,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=348152 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857300899,23.44.17.197,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",weather.com
30.857305437,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=351048 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857309735,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=352496 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857313563,23.44.17.197,172.28.0.2,TCP,150,"443 → 53726 [PSH, ACK] Seq=353944 Ack=1765 Win=524288 Len=84 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU]",weather.com
30.857355494,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=354028 Win=122752 Len=0 TSval=2971659679 TSecr=4249259247,weather.com
30.857812598,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=354028 Ack=1765 Win=524288 Len=1448 TSval=4249259247 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857825392,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=355476 Win=137728 Len=0 TSval=2971659680 TSecr=4249259247,weather.com
30.857865277,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=355476 Ack=1765 Win=524288 Len=1448 TSval=4249259248 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857872570,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=356924 Ack=1765 Win=524288 Len=1448 TSval=4249259248 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857877670,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=358372 Ack=1765 Win=524288 Len=1448 TSval=4249259248 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857882128,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=359820 Ack=1765 Win=524288 Len=1448 TSval=4249259248 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857886326,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=361268 Ack=1765 Win=524288 Len=1448 TSval=4249259248 TSecr=2971659677 [TCP segment of a reassembled PDU],weather.com
30.857890284,23.44.17.197,172.28.0.2,TCP,138,"443 → 53726 [PSH, ACK] Seq=362716 Ack=1765 Win=524288 Len=72 TSval=4249259248 TSecr=2971659677 [TCP segment of a reassembled PDU]",weather.com
30.857970597,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=362788 Win=137728 Len=0 TSval=2971659680 TSecr=4249259248,weather.com
30.859943592,172.28.0.2,146.75.29.44,TLSv1.3,369,Application Data,weather.com
30.860021749,23.44.17.197,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],weather.com
30.860045684,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=364236 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860051244,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=365684 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860055452,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=367132 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860060061,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=368580 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860066002,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=370028 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860070781,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=371476 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860075910,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=372924 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860080990,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=374372 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860086981,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=375820 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860092892,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=377268 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860100496,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=378716 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860112559,23.44.17.197,172.28.0.2,TCP,210,"443 → 53726 [PSH, ACK] Seq=380164 Ack=1765 Win=524288 Len=144 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU]",weather.com
30.860127427,23.44.17.197,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",weather.com
30.860138037,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=381756 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860146413,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=383204 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860152444,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=383204 Win=122752 Len=0 TSval=2971659682 TSecr=4249259250,weather.com
30.860159407,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=384652 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860174265,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=386100 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860181478,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=387548 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860187730,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=388996 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860203389,23.44.17.197,172.28.0.2,TCP,150,"443 → 53726 [PSH, ACK] Seq=390444 Ack=1765 Win=524288 Len=84 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU]",weather.com
30.860209471,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=390528 Ack=1765 Win=524288 Len=1448 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU],weather.com
30.860216624,23.44.17.197,172.28.0.2,TCP,78,"443 → 53726 [PSH, ACK] Seq=391976 Ack=1765 Win=524288 Len=12 TSval=4249259250 TSecr=2971659680 [TCP segment of a reassembled PDU]",weather.com
30.860269593,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=391988 Win=115840 Len=0 TSval=2971659682 TSecr=4249259250,weather.com
30.861433856,146.75.29.44,172.28.0.2,TCP,66,443 → 54484 [ACK] Seq=445736 Ack=15650 Win=523840 Len=0 TSval=3377895056 TSecr=755486811,weather.com
30.861850867,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=391988 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.861897395,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=393436 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.861904859,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=394884 Win=136576 Len=0 TSval=2971659684 TSecr=4249259252,weather.com
30.861945865,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=394884 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.861952518,23.44.17.197,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",weather.com
30.861957317,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=397780 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.861962276,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=399228 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.861966374,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=400676 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.861970472,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=402124 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.861974619,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=403572 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.861978747,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=405020 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.861982664,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=406468 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.861986732,23.44.17.197,172.28.0.2,TCP,198,"443 → 53726 [PSH, ACK] Seq=407916 Ack=1765 Win=524288 Len=132 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU]",weather.com
30.861991160,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=408048 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.861995478,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=409496 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.861999356,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=410944 Ack=1765 Win=524288 Len=1448 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU],weather.com
30.862003714,23.44.17.197,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",weather.com
30.862004786,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=410944 Win=126208 Len=0 TSval=2971659684 TSecr=4249259252,weather.com
30.862008713,23.44.17.197,172.28.0.2,TCP,114,"443 → 53726 [PSH, ACK] Seq=413840 Ack=1765 Win=524288 Len=48 TSval=4249259252 TSecr=2971659682 [TCP segment of a reassembled PDU]",weather.com
30.862074346,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=413888 Win=125056 Len=0 TSval=2971659684 TSecr=4249259252,weather.com
30.863265970,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=413888 Ack=1765 Win=524288 Len=1448 TSval=4249259253 TSecr=2971659684 [TCP segment of a reassembled PDU],weather.com
30.863307327,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=415336 Ack=1765 Win=524288 Len=1448 TSval=4249259253 TSecr=2971659684 [TCP segment of a reassembled PDU],weather.com
30.863317046,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=416784 Win=136576 Len=0 TSval=2971659685 TSecr=4249259253,weather.com
30.863364424,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=416784 Ack=1765 Win=524288 Len=1448 TSval=4249259253 TSecr=2971659684 [TCP segment of a reassembled PDU],weather.com
30.863370766,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=418232 Ack=1765 Win=524288 Len=1448 TSval=4249259253 TSecr=2971659684 [TCP segment of a reassembled PDU],weather.com
30.863375145,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=419680 Ack=1765 Win=524288 Len=1448 TSval=4249259253 TSecr=2971659684 [TCP segment of a reassembled PDU],weather.com
30.863379443,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=421128 Ack=1765 Win=524288 Len=1448 TSval=4249259253 TSecr=2971659684 [TCP segment of a reassembled PDU],weather.com
30.863383971,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=422576 Ack=1765 Win=524288 Len=1448 TSval=4249259253 TSecr=2971659684 [TCP segment of a reassembled PDU],weather.com
30.863388469,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=424024 Ack=1765 Win=524288 Len=1448 TSval=4249259253 TSecr=2971659684 [TCP segment of a reassembled PDU],weather.com
30.863392858,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=425472 Ack=1765 Win=524288 Len=1448 TSval=4249259253 TSecr=2971659684 [TCP segment of a reassembled PDU],weather.com
30.863397206,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=426920 Ack=1765 Win=524288 Len=1448 TSval=4249259253 TSecr=2971659684 [TCP segment of a reassembled PDU],weather.com
30.863401213,23.44.17.197,172.28.0.2,TCP,186,"443 → 53726 [PSH, ACK] Seq=428368 Ack=1765 Win=524288 Len=120 TSval=4249259253 TSecr=2971659684 [TCP segment of a reassembled PDU]",weather.com
30.863406052,23.44.17.197,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",weather.com
30.863410310,23.44.17.197,172.28.0.2,TCP,78,"443 → 53726 [PSH, ACK] Seq=429936 Ack=1765 Win=524288 Len=12 TSval=4249259253 TSecr=2971659684 [TCP segment of a reassembled PDU]",weather.com
30.863481834,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=429948 Win=137728 Len=0 TSval=2971659686 TSecr=4249259253,weather.com
30.864815214,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=429948 Ack=1765 Win=524288 Len=1448 TSval=4249259255 TSecr=2971659686 [TCP segment of a reassembled PDU],weather.com
30.864852073,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=431396 Ack=1765 Win=524288 Len=1448 TSval=4249259255 TSecr=2971659686 [TCP segment of a reassembled PDU],weather.com
30.864858435,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=432844 Ack=1765 Win=524288 Len=1448 TSval=4249259255 TSecr=2971659686 [TCP segment of a reassembled PDU],weather.com
30.864862683,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=434292 Ack=1765 Win=524288 Len=1448 TSval=4249259255 TSecr=2971659686 [TCP segment of a reassembled PDU],weather.com
30.864866780,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=435740 Ack=1765 Win=524288 Len=1448 TSval=4249259255 TSecr=2971659686 [TCP segment of a reassembled PDU],weather.com
30.864870868,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=437188 Ack=1765 Win=524288 Len=1448 TSval=4249259255 TSecr=2971659686 [TCP segment of a reassembled PDU],weather.com
30.864874986,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=438636 Ack=1765 Win=524288 Len=1448 TSval=4249259255 TSecr=2971659686 [TCP segment of a reassembled PDU],weather.com
30.864879074,23.44.17.197,172.28.0.2,TCP,1514,443 → 53726 [ACK] Seq=440084 Ack=1765 Win=524288 Len=1448 TSval=4249259255 TSecr=2971659686 [TCP segment of a reassembled PDU],weather.com
30.864883071,23.44.17.197,172.28.0.2,TCP,162,"443 → 53726 [PSH, ACK] Seq=441532 Ack=1765 Win=524288 Len=96 TSval=4249259255 TSecr=2971659686 [TCP segment of a reassembled PDU]",weather.com
30.864914069,172.28.0.2,23.44.17.197,TCP,66,53726 → 443 [ACK] Seq=1765 Ack=441628 Win=137728 Len=0 TSval=2971659687 TSecr=4249259255,weather.com
