time,source,dest,protocol,size,description,website
2.928297614,192.168.65.7,172.28.0.2,DNS,96,Standard query response 0x2b8c A github.com A 140.82.114.4,github
2.929483387,172.28.0.2,140.82.114.4,TCP,74,45214 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3711824910 TSecr=0 WS=128,github
2.932051686,140.82.114.4,172.28.0.2,TCP,74,"443 → 45214 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=933326182 TSecr=3711824910 WS=32",github
2.932109103,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3711824912 TSecr=933326182,github
2.933677278,172.28.0.2,140.82.114.4,TLSv1,724,Client Hello,github
2.935269001,140.82.114.4,172.28.0.2,TCP,66,443 → 45214 [ACK] Seq=1 Ack=659 Win=523616 Len=0 TSval=933326185 TSecr=3711824914,github
2.971582643,140.82.114.4,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",github
2.971634761,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=659 Ack=1449 Win=64128 Len=0 TSval=3711824952 TSecr=933326220,github
2.971704812,140.82.114.4,172.28.0.2,TCP,1490,"443 → 45214 [PSH, ACK] Seq=1449 Ack=659 Win=524288 Len=1424 TSval=933326221 TSecr=3711824914 [TCP segment of a reassembled PDU]",github
2.971710833,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=659 Ack=2873 Win=63232 Len=0 TSval=3711824952 TSecr=933326221,github
2.971719800,140.82.114.4,172.28.0.2,TLSv1.3,685,"Application Data, Application Data, Application Data",github
2.971722014,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=659 Ack=3492 Win=62720 Len=0 TSval=3711824952 TSecr=933326221,github
2.982577187,172.28.0.2,192.168.65.7,DNS,76,Standard query 0x54ac A ocsp.sectigo.com,github
3.047364615,192.168.65.7,172.28.0.2,DNS,246,Standard query response 0x54ac A ocsp.sectigo.com CNAME ocsp.comodoca.com.cdn.cloudflare.net A 172.64.149.23 A 104.18.38.233,github
3.166985360,172.28.0.2,140.82.114.4,TLSv1.3,130,"Change Cipher Spec, Application Data",github
3.167335256,172.28.0.2,140.82.114.4,TLSv1.3,236,Application Data,github
3.167389517,172.28.0.2,140.82.114.4,TLSv1.3,380,Application Data,github
3.168799235,140.82.114.4,172.28.0.2,TCP,66,443 → 45214 [ACK] Seq=3492 Ack=723 Win=524224 Len=0 TSval=933326417 TSecr=3711825147,github
3.169405722,140.82.114.4,172.28.0.2,TCP,66,443 → 45214 [ACK] Seq=3492 Ack=1207 Win=523712 Len=0 TSval=933326419 TSecr=3711825148,github
3.180770895,140.82.114.4,172.28.0.2,TLSv1.3,224,"Application Data, Application Data",github
3.180817983,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1207 Ack=3650 Win=64128 Len=0 TSval=3711825161 TSecr=933326430,github
3.184873385,140.82.114.4,172.28.0.2,TLSv1.3,130,Application Data,github
3.184891168,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1207 Ack=3714 Win=64128 Len=0 TSval=3711825165 TSecr=933326435,github
3.185015100,172.28.0.2,140.82.114.4,TLSv1.3,97,Application Data,github
3.186548459,140.82.114.4,172.28.0.2,TCP,66,443 → 45214 [ACK] Seq=3714 Ack=1238 Win=524256 Len=0 TSval=933326436 TSecr=3711825165,github
3.187550773,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data,github
3.187598723,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=5162 Win=64128 Len=0 TSval=3711825168 TSecr=933326437,github
3.187818485,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.187823404,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=6610 Win=64128 Len=0 TSval=3711825168 TSecr=933326437,github
3.187835226,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.187838012,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=8058 Win=63232 Len=0 TSval=3711825168 TSecr=933326437,github
3.187845105,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.187847990,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=9506 Win=62080 Len=0 TSval=3711825168 TSecr=933326437,github
3.187853741,140.82.114.4,172.28.0.2,TLSv1.3,929,Application Data,github
3.187857007,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=10369 Win=61312 Len=0 TSval=3711825168 TSecr=933326437,github
3.188107537,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data,github
3.188113468,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=11817 Win=64128 Len=0 TSval=3711825168 TSecr=933326437,github
3.188152180,140.82.114.4,172.28.0.2,TLSv1.3,1490,Application Data [TCP segment of a reassembled PDU],github
3.188156639,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=13241 Win=64128 Len=0 TSval=3711825168 TSecr=933326438,github
3.193676919,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.193777427,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.193785001,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.193790231,140.82.114.4,172.28.0.2,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],github
3.194102218,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=18985 Win=60928 Len=0 TSval=3711825174 TSecr=933326443,github
3.199437076,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.199474796,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.199480186,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=21881 Win=63232 Len=0 TSval=3711825180 TSecr=933326449,github
3.199524018,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.199530330,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.199534989,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.199537822,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=24777 Win=60928 Len=0 TSval=3711825180 TSecr=933326449,github
3.199539648,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.199544226,140.82.114.4,172.28.0.2,TLSv1.3,1430,"Application Data, Application Data",github
3.199548164,140.82.114.4,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data",github
3.199552542,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.199555275,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=30485 Win=56320 Len=0 TSval=3711825180 TSecr=933326449,github
3.199556379,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.199561619,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.199576444,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=34829 Win=54016 Len=0 TSval=3711825180 TSecr=933326449,github
3.199673146,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.199727397,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.199737997,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=37725 Win=63232 Len=0 TSval=3711825180 TSecr=933326450,github
3.199786739,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.199793541,140.82.114.4,172.28.0.2,TLSv1.3,1418,Application Data [TCP segment of a reassembled PDU],github
3.199798250,140.82.114.4,172.28.0.2,TLSv1.3,1502,Application Data [TCP segment of a reassembled PDU],github
3.199835660,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=41961 Win=59776 Len=0 TSval=3711825180 TSecr=933326450,github
3.207965248,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.208007327,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.208016394,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=44857 Win=63232 Len=0 TSval=3711825188 TSecr=933326458,github
3.208062711,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.208067390,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=46305 Win=67072 Len=0 TSval=3711825188 TSecr=933326458,github
3.208076377,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.208078871,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=47753 Win=69888 Len=0 TSval=3711825188 TSecr=933326458,github
3.208085133,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.208087227,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=49201 Win=72832 Len=0 TSval=3711825188 TSecr=933326458,github
3.208093309,140.82.114.4,172.28.0.2,TLSv1.3,1442,Application Data [TCP segment of a reassembled PDU],github
3.208095292,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=50577 Win=75776 Len=0 TSval=3711825188 TSecr=933326458,github
3.212069071,140.82.114.4,172.28.0.2,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU],github
3.212091894,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=52025 Win=78592 Len=0 TSval=3711825192 TSecr=933326462,github
3.212177634,140.82.114.4,172.28.0.2,TLSv1.3,185,Application Data,github
3.212256161,172.28.0.2,140.82.114.4,TCP,66,45214 → 443 [ACK] Seq=1238 Ack=52144 Win=78592 Len=0 TSval=3711825192 TSecr=933326462,github
3.218551321,172.28.0.2,192.168.65.7,DNS,83,Standard query 0xdbcd A github.githubassets.com,github
3.218551492,172.28.0.2,192.168.65.7,DNS,89,Standard query 0x12ff A avatars.githubusercontent.com,github
3.221631104,192.168.65.7,172.28.0.2,DNS,269,Standard query response 0x12ff A avatars.githubusercontent.com A 185.199.110.133 A 185.199.108.133 A 185.199.111.133 A 185.199.109.133,github
3.222353398,172.28.0.2,185.199.110.133,TCP,74,39282 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3897797855 TSecr=0 WS=128,github
3.224906303,185.199.110.133,172.28.0.2,TCP,74,"443 → 39282 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=2982875222 TSecr=3897797855 WS=32",github
3.224952880,172.28.0.2,185.199.110.133,TCP,66,39282 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3897797857 TSecr=2982875222,github
3.226367622,172.28.0.2,185.199.110.133,TLSv1,743,Client Hello,github
3.228089640,185.199.110.133,172.28.0.2,TCP,66,443 → 39282 [ACK] Seq=1 Ack=678 Win=523584 Len=0 TSval=2982875225 TSecr=3897797859,github
3.270331499,185.199.110.133,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",github
3.270351486,172.28.0.2,185.199.110.133,TCP,66,39282 → 443 [ACK] Seq=678 Ack=1449 Win=64128 Len=0 TSval=3897797903 TSecr=2982875267,github
3.270400348,185.199.110.133,172.28.0.2,TCP,1514,443 → 39282 [ACK] Seq=1449 Ack=678 Win=524288 Len=1448 TSval=2982875267 TSecr=3897797859 [TCP segment of a reassembled PDU],github
3.270405858,172.28.0.2,185.199.110.133,TCP,66,39282 → 443 [ACK] Seq=678 Ack=2897 Win=63232 Len=0 TSval=3897797903 TSecr=2982875267,github
3.270414515,185.199.110.133,172.28.0.2,TLSv1.3,1346,"Application Data, Application Data, Application Data",github
3.270416939,172.28.0.2,185.199.110.133,TCP,66,39282 → 443 [ACK] Seq=678 Ack=4177 Win=62080 Len=0 TSval=3897797903 TSecr=2982875267,github
3.270423722,185.199.110.133,172.28.0.2,TLSv1.3,223,Application Data,github
3.270425926,172.28.0.2,185.199.110.133,TCP,66,39282 → 443 [ACK] Seq=678 Ack=4334 Win=62080 Len=0 TSval=3897797903 TSecr=2982875267,github
3.277888845,172.28.0.2,185.199.110.133,TLSv1.3,130,"Change Cipher Spec, Application Data",github
3.278901883,172.28.0.2,185.199.110.133,TLSv1.3,236,Application Data,github
3.279251629,185.199.110.133,172.28.0.2,TCP,66,443 → 39282 [ACK] Seq=4334 Ack=742 Win=524224 Len=0 TSval=2982875276 TSecr=3897797910,github
3.279888423,185.199.110.133,172.28.0.2,TCP,66,443 → 39282 [ACK] Seq=4334 Ack=912 Win=524032 Len=0 TSval=2982875277 TSecr=3897797911,github
3.299166147,185.199.110.133,172.28.0.2,TLSv1.3,125,Application Data,github
3.299249834,172.28.0.2,185.199.110.133,TCP,66,39282 → 443 [ACK] Seq=912 Ack=4393 Win=64128 Len=0 TSval=3897797931 TSecr=2982875295,github
3.299373476,172.28.0.2,185.199.110.133,TLSv1.3,97,Application Data,github
3.300646492,185.199.110.133,172.28.0.2,TCP,66,443 → 39282 [ACK] Seq=4393 Ack=943 Win=524256 Len=0 TSval=2982875298 TSecr=3897797932,github
3.315945934,192.168.65.7,172.28.0.2,DNS,239,Standard query response 0xdbcd A github.githubassets.com A 185.199.110.154 A 185.199.111.154 A 185.199.108.154 A 185.199.109.154,github
3.316832672,172.28.0.2,185.199.110.154,TCP,74,43436 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3751128507 TSecr=0 WS=128,github
3.316963888,172.28.0.2,185.199.110.154,TCP,74,43438 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3751128507 TSecr=0 WS=128,github
3.317076629,172.28.0.2,185.199.110.154,TCP,74,43440 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3751128507 TSecr=0 WS=128,github
3.317160626,172.28.0.2,185.199.110.154,TCP,74,43442 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3751128507 TSecr=0 WS=128,github
3.317245205,172.28.0.2,185.199.110.154,TCP,74,43444 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3751128507 TSecr=0 WS=128,github
3.317295840,172.28.0.2,185.199.110.154,TCP,74,43446 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3751128508 TSecr=0 WS=128,github
3.319648580,185.199.110.154,172.28.0.2,TCP,74,"443 → 43436 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=3799363750 TSecr=3751128507 WS=32",github
3.319703904,172.28.0.2,185.199.110.154,TCP,66,43436 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3751128510 TSecr=3799363750,github
3.319760550,185.199.110.154,172.28.0.2,TCP,74,"443 → 43438 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=3799363750 TSecr=3751128507 WS=32",github
3.319768855,172.28.0.2,185.199.110.154,TCP,66,43438 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3751128510 TSecr=3799363750,github
3.320098794,185.199.110.154,172.28.0.2,TCP,74,"443 → 43444 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=3799363750 TSecr=3751128507 WS=32",github
3.320125384,172.28.0.2,185.199.110.154,TCP,66,43444 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3751128510 TSecr=3799363750,github
3.320179906,185.199.110.154,172.28.0.2,TCP,74,"443 → 43446 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=3799363750 TSecr=3751128508 WS=32",github
3.320188302,172.28.0.2,185.199.110.154,TCP,66,43446 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3751128510 TSecr=3799363750,github
3.320706974,185.199.110.154,172.28.0.2,TCP,74,"443 → 43440 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=3799363751 TSecr=3751128507 WS=32",github
3.320720499,172.28.0.2,185.199.110.154,TCP,66,43440 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3751128511 TSecr=3799363751,github
3.320765033,185.199.110.154,172.28.0.2,TCP,74,"443 → 43442 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=3799363751 TSecr=3751128507 WS=32",github
3.320772647,172.28.0.2,185.199.110.154,TCP,66,43442 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3751128511 TSecr=3799363751,github
3.321029889,172.28.0.2,185.199.110.154,TLSv1,737,Client Hello,github
3.322384188,185.199.110.154,172.28.0.2,TCP,66,443 → 43436 [ACK] Seq=1 Ack=672 Win=523616 Len=0 TSval=3799363753 TSecr=3751128511,github
3.322595424,172.28.0.2,185.199.110.154,TLSv1,737,Client Hello,github
3.323527070,185.199.110.154,172.28.0.2,TCP,66,443 → 43438 [ACK] Seq=1 Ack=672 Win=523616 Len=0 TSval=3799363754 TSecr=3751128513,github
3.323721815,172.28.0.2,185.199.110.154,TLSv1,737,Client Hello,github
3.324801709,172.28.0.2,185.199.110.154,TLSv1,737,Client Hello,github
3.324917777,185.199.110.154,172.28.0.2,TCP,66,443 → 43446 [ACK] Seq=1 Ack=672 Win=523616 Len=0 TSval=3799363755 TSecr=3751128514,github
3.326083592,185.199.110.154,172.28.0.2,TCP,66,443 → 43444 [ACK] Seq=1 Ack=672 Win=523616 Len=0 TSval=3799363756 TSecr=3751128515,github
3.326239214,172.28.0.2,185.199.110.154,TLSv1,737,Client Hello,github
3.327614602,185.199.110.154,172.28.0.2,TCP,66,443 → 43442 [ACK] Seq=1 Ack=672 Win=523616 Len=0 TSval=3799363758 TSecr=3751128516,github
3.327920044,172.28.0.2,185.199.110.154,TLSv1,737,Client Hello,github
3.329217646,185.199.110.154,172.28.0.2,TCP,66,443 → 43440 [ACK] Seq=1 Ack=672 Win=523616 Len=0 TSval=3799363759 TSecr=3751128518,github
3.367966037,185.199.110.154,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",github
3.368005070,172.28.0.2,185.199.110.154,TCP,66,43436 → 443 [ACK] Seq=672 Ack=1449 Win=64128 Len=0 TSval=3751128558 TSecr=3799363798,github
3.368052219,185.199.110.154,172.28.0.2,TCP,1402,"443 → 43436 [PSH, ACK] Seq=1449 Ack=672 Win=524288 Len=1336 TSval=3799363798 TSecr=3751128511 [TCP segment of a reassembled PDU]",github
3.368057849,172.28.0.2,185.199.110.154,TCP,66,43436 → 443 [ACK] Seq=672 Ack=2785 Win=63232 Len=0 TSval=3751128558 TSecr=3799363798,github
3.368066385,185.199.110.154,172.28.0.2,TLSv1.3,1458,"Application Data, Application Data, Application Data",github
3.368068569,172.28.0.2,185.199.110.154,TCP,66,43436 → 443 [ACK] Seq=672 Ack=4177 Win=62080 Len=0 TSval=3751128558 TSecr=3799363798,github
3.368074490,185.199.110.154,172.28.0.2,TLSv1.3,156,Application Data,github
3.368076364,172.28.0.2,185.199.110.154,TCP,66,43436 → 443 [ACK] Seq=672 Ack=4267 Win=62080 Len=0 TSval=3751128558 TSecr=3799363798,github
3.368083888,185.199.110.154,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",github
3.368169238,172.28.0.2,185.199.110.154,TCP,66,43438 → 443 [ACK] Seq=672 Ack=1449 Win=64128 Len=0 TSval=3751128558 TSecr=3799363798,github
3.368314560,185.199.110.154,172.28.0.2,TCP,1402,"443 → 43438 [PSH, ACK] Seq=1449 Ack=672 Win=524288 Len=1336 TSval=3799363798 TSecr=3751128513 [TCP segment of a reassembled PDU]",github
3.368319880,172.28.0.2,185.199.110.154,TCP,66,43438 → 443 [ACK] Seq=672 Ack=2785 Win=63232 Len=0 TSval=3751128559 TSecr=3799363798,github
3.368330300,185.199.110.154,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",github
3.368335109,172.28.0.2,185.199.110.154,TCP,66,43442 → 443 [ACK] Seq=672 Ack=1449 Win=64128 Len=0 TSval=3751128559 TSecr=3799363798,github
3.368342182,185.199.110.154,172.28.0.2,TCP,1514,443 → 43442 [ACK] Seq=1449 Ack=672 Win=524288 Len=1448 TSval=3799363798 TSecr=3751128516 [TCP segment of a reassembled PDU],github
3.368344687,172.28.0.2,185.199.110.154,TCP,66,43442 → 443 [ACK] Seq=672 Ack=2897 Win=63232 Len=0 TSval=3751128559 TSecr=3799363798,github
3.368350788,185.199.110.154,172.28.0.2,TLSv1.3,1346,"Application Data, Application Data, Application Data",github
3.368352682,172.28.0.2,185.199.110.154,TCP,66,43442 → 443 [ACK] Seq=672 Ack=4177 Win=62080 Len=0 TSval=3751128559 TSecr=3799363798,github
3.368358262,185.199.110.154,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data, Application Data",github
3.368360306,172.28.0.2,185.199.110.154,TCP,66,43438 → 443 [ACK] Seq=672 Ack=4233 Win=62080 Len=0 TSval=3751128559 TSecr=3799363798,github
3.368421861,185.199.110.154,172.28.0.2,TLSv1.3,100,Application Data,github
3.368427422,172.28.0.2,185.199.110.154,TCP,66,43438 → 443 [ACK] Seq=672 Ack=4267 Win=62080 Len=0 TSval=3751128559 TSecr=3799363798,github
3.368439064,185.199.110.154,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",github
3.368444013,172.28.0.2,185.199.110.154,TCP,66,43446 → 443 [ACK] Seq=672 Ack=1449 Win=64128 Len=0 TSval=3751128559 TSecr=3799363798,github
3.368451186,185.199.110.154,172.28.0.2,TLSv1.3,156,Application Data,github
3.368453330,172.28.0.2,185.199.110.154,TCP,66,43442 → 443 [ACK] Seq=672 Ack=4267 Win=62080 Len=0 TSval=3751128559 TSecr=3799363798,github
3.368460394,185.199.110.154,172.28.0.2,TCP,1514,443 → 43446 [ACK] Seq=1449 Ack=672 Win=524288 Len=1448 TSval=3799363798 TSecr=3751128514 [TCP segment of a reassembled PDU],github
3.368462458,172.28.0.2,185.199.110.154,TCP,66,43446 → 443 [ACK] Seq=672 Ack=2897 Win=63232 Len=0 TSval=3751128559 TSecr=3799363798,github
3.368468008,185.199.110.154,172.28.0.2,TLSv1.3,1346,"Application Data, Application Data, Application Data",github
3.368469882,172.28.0.2,185.199.110.154,TCP,66,43446 → 443 [ACK] Seq=672 Ack=4177 Win=62080 Len=0 TSval=3751128559 TSecr=3799363798,github
3.368475201,185.199.110.154,172.28.0.2,TLSv1.3,156,Application Data,github
3.368477145,172.28.0.2,185.199.110.154,TCP,66,43446 → 443 [ACK] Seq=672 Ack=4267 Win=62080 Len=0 TSval=3751128559 TSecr=3799363798,github
3.369972688,185.199.110.154,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",github
3.369994880,172.28.0.2,185.199.110.154,TCP,66,43444 → 443 [ACK] Seq=672 Ack=1449 Win=64128 Len=0 TSval=3751128560 TSecr=3799363800,github
3.370060543,185.199.110.154,172.28.0.2,TCP,1514,443 → 43444 [ACK] Seq=1449 Ack=672 Win=524288 Len=1448 TSval=3799363800 TSecr=3751128515 [TCP segment of a reassembled PDU],github
3.370150963,172.28.0.2,185.199.110.154,TCP,66,43444 → 443 [ACK] Seq=672 Ack=2897 Win=63232 Len=0 TSval=3751128560 TSecr=3799363800,github
3.370165039,185.199.110.154,172.28.0.2,TLSv1.3,1346,"Application Data, Application Data, Application Data",github
3.370168335,172.28.0.2,185.199.110.154,TCP,66,43444 → 443 [ACK] Seq=672 Ack=4177 Win=62080 Len=0 TSval=3751128560 TSecr=3799363800,github
3.370247604,185.199.110.154,172.28.0.2,TLSv1.3,156,Application Data,github
3.370251972,172.28.0.2,185.199.110.154,TCP,66,43444 → 443 [ACK] Seq=672 Ack=4267 Win=62080 Len=0 TSval=3751128560 TSecr=3799363800,github
3.372323375,185.199.110.154,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",github
3.372342701,172.28.0.2,185.199.110.154,TCP,66,43440 → 443 [ACK] Seq=672 Ack=1449 Win=64128 Len=0 TSval=3751128563 TSecr=3799363802,github
3.372390771,185.199.110.154,172.28.0.2,TCP,1402,"443 → 43440 [PSH, ACK] Seq=1449 Ack=672 Win=524288 Len=1336 TSval=3799363802 TSecr=3751128518 [TCP segment of a reassembled PDU]",github
3.372396361,172.28.0.2,185.199.110.154,TCP,66,43440 → 443 [ACK] Seq=672 Ack=2785 Win=63232 Len=0 TSval=3751128563 TSecr=3799363802,github
3.372405188,185.199.110.154,172.28.0.2,TLSv1.3,1514,"Application Data, Application Data, Application Data",github
3.372407863,172.28.0.2,185.199.110.154,TCP,66,43440 → 443 [ACK] Seq=672 Ack=4233 Win=62080 Len=0 TSval=3751128563 TSecr=3799363802,github
3.372414275,185.199.110.154,172.28.0.2,TLSv1.3,100,Application Data,github
3.372416499,172.28.0.2,185.199.110.154,TCP,66,43440 → 443 [ACK] Seq=672 Ack=4267 Win=62080 Len=0 TSval=3751128563 TSecr=3799363802,github
3.380467986,172.28.0.2,185.199.110.154,TLSv1.3,130,"Change Cipher Spec, Application Data",github
3.382791661,172.28.0.2,185.199.110.154,TLSv1.3,130,"Change Cipher Spec, Application Data",github
3.382850091,185.199.110.154,172.28.0.2,TCP,66,443 → 43436 [ACK] Seq=4267 Ack=736 Win=524224 Len=0 TSval=3799363812 TSecr=3751128571,github
3.383387248,172.28.0.2,185.199.110.154,TLSv1.3,130,"Change Cipher Spec, Application Data",github
3.383958163,185.199.110.154,172.28.0.2,TCP,66,443 → 43438 [ACK] Seq=4267 Ack=736 Win=524224 Len=0 TSval=3799363814 TSecr=3751128573,github
3.384448372,185.199.110.154,172.28.0.2,TCP,66,443 → 43446 [ACK] Seq=4267 Ack=736 Win=524224 Len=0 TSval=3799363815 TSecr=3751128574,github
3.384510744,172.28.0.2,185.199.110.154,TLSv1.3,236,Application Data,github
3.384564565,172.28.0.2,185.199.110.154,TLSv1.3,397,Application Data,github
3.384647179,172.28.0.2,185.199.110.154,TLSv1.3,174,Application Data,github
3.384838528,172.28.0.2,185.199.110.154,TLSv1.3,154,Application Data,github
3.384967971,172.28.0.2,185.199.110.154,TLSv1.3,155,Application Data,github
3.385041048,172.28.0.2,185.199.110.154,TLSv1.3,150,Application Data,github
3.385133782,172.28.0.2,185.199.110.154,TLSv1.3,150,Application Data,github
3.385237656,172.28.0.2,185.199.110.154,TLSv1.3,165,Application Data,github
3.385464101,172.28.0.2,185.199.110.154,TLSv1.3,179,Application Data,github
3.385545934,172.28.0.2,185.199.110.154,TLSv1.3,191,Application Data,github
