time,source,dest,protocol,size,description,website
2.419408174,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
2.419415628,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
2.419636955,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
2.454111663,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.477184822,172.28.0.2,192.168.65.7,DNS,76,Standard query 0x703a A www.facebook.com,facebook
3.477520882,172.28.0.2,157.240.229.35,QUIC,1399,"Protected Payload (KP0), DCID=b52101021363b511",facebook
3.477613696,172.28.0.2,157.240.229.35,QUIC,1242,"Protected Payload (KP0), DCID=b52101021363b511",facebook
3.480344294,192.168.65.7,172.28.0.2,DNS,176,Standard query response 0x703a A www.facebook.com CNAME star-mini.c10r.facebook.com A 157.240.229.35,facebook
3.501656221,157.240.229.35,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=b49427",facebook
3.501882250,172.28.0.2,157.240.229.35,QUIC,76,"Protected Payload (KP0), DCID=b52101021363b511",facebook
3.525783726,172.28.0.2,157.240.229.35,QUIC,637,"Protected Payload (KP0), DCID=b52101021363b511",facebook
3.535197622,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.535249519,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.535256001,157.240.229.35,172.28.0.2,QUIC,954,"Protected Payload (KP0), DCID=b49427",facebook
3.536088662,172.28.0.2,157.240.229.35,QUIC,83,"Protected Payload (KP0), DCID=b52101021363b511",facebook
3.547154244,157.240.229.35,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=b49427",facebook
3.566918352,172.28.0.2,157.240.229.35,QUIC,77,"Protected Payload (KP0), DCID=b52101021363b511",facebook
3.578413667,157.240.229.35,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=b49427",facebook
3.640077411,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.640127695,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.640133466,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.640158202,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.640165756,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.640170936,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.640176076,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.640180284,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.640184672,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.640188880,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.640192847,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.640197867,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=b49427",facebook
3.640202656,157.240.229.35,172.28.0.2,QUIC,922,"Protected Payload (KP0), DCID=b49427",facebook
3.640614903,172.28.0.2,157.240.229.35,QUIC,81,"Protected Payload (KP0), DCID=b52101021363b511",facebook
3.654104796,172.28.0.2,31.13.66.19,QUIC,280,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.654240240,172.28.0.2,31.13.66.19,QUIC,77,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.655752062,172.28.0.2,31.13.66.19,QUIC,281,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.656388848,172.28.0.2,31.13.66.19,QUIC,77,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.660869283,172.28.0.2,31.13.66.19,QUIC,281,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.661088054,172.28.0.2,31.13.66.19,QUIC,77,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.662542780,172.28.0.2,31.13.66.19,QUIC,281,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.662701878,172.28.0.2,31.13.66.19,QUIC,77,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.666031860,172.28.0.2,31.13.66.19,QUIC,280,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.666252674,172.28.0.2,31.13.66.19,QUIC,77,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.666562264,172.28.0.2,31.13.66.19,QUIC,280,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.667311839,172.28.0.2,31.13.66.19,QUIC,77,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.669855958,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.669918075,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.669922353,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.670065341,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.670517047,172.28.0.2,31.13.66.19,QUIC,281,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.670600905,172.28.0.2,31.13.66.19,QUIC,77,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.672455791,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.672468936,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.672805287,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.674277226,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.676592626,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.676641046,157.240.229.35,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=b49427",facebook
3.676647428,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.676651586,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.677290584,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.677942165,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.677980457,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.677985857,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.678115270,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.682882536,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.682930345,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.682935555,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.682939462,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.683360111,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.683549496,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.683602675,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.683674555,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.685638101,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.685686131,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.685691380,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.685899065,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.687856534,172.28.0.2,31.13.66.19,QUIC,254,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.688694409,172.28.0.2,31.13.66.19,QUIC,77,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.703625046,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.703684567,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.704047638,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.704919262,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.724226476,172.28.0.2,31.13.66.19,QUIC,77,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.743528191,172.28.0.2,31.13.66.19,QUIC,249,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
3.743789240,172.28.0.2,31.13.66.19,QUIC,72,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
3.745371356,31.13.66.19,172.28.0.2,QUIC,69,"Protected Payload (KP0), DCID=46f5ed",facebook
3.745631564,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=46f5ed",facebook
3.745875891,172.28.0.2,31.13.66.19,QUIC,78,"Protected Payload (KP0), DCID=b52401081934c050",facebook
3.760698836,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=57e92f",facebook
3.760725716,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=57e92f",facebook
3.760729644,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=57e92f",facebook
3.760799044,172.28.0.2,31.13.66.19,QUIC,287,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
3.760984111,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
3.761148489,172.28.0.2,31.13.66.19,QUIC,72,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
3.776600382,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=57e92f",facebook
3.776660946,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=57e92f",facebook
3.776666266,31.13.66.19,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=57e92f",facebook
3.776855480,172.28.0.2,31.13.66.19,QUIC,76,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
3.796781991,172.28.0.2,192.168.65.7,DNS,79,Standard query 0xdc6c A static.xx.fbcdn.net,facebook
3.799437849,192.168.65.7,172.28.0.2,DNS,170,Standard query response 0xdc6c A static.xx.fbcdn.net CNAME scontent.xx.fbcdn.net A 31.13.66.19,facebook
3.799951863,172.28.0.2,157.240.229.35,QUIC,419,"Protected Payload (KP0), DCID=b52101021363b511",facebook
3.800278445,172.28.0.2,157.240.229.35,QUIC,77,"Protected Payload (KP0), DCID=b52101021363b511",facebook
3.800395715,172.28.0.2,31.13.66.19,TCP,74,37744 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3666307252 TSecr=0 WS=128,facebook
3.802713138,31.13.66.19,172.28.0.2,TCP,74,"443 → 37744 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=1594201463 TSecr=3666307252 WS=32",facebook
3.802766328,172.28.0.2,31.13.66.19,TCP,66,37744 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3666307254 TSecr=1594201463,facebook
3.804457979,172.28.0.2,31.13.66.19,TLSv1,733,Client Hello,facebook
3.805909530,31.13.66.19,172.28.0.2,TCP,66,443 → 37744 [ACK] Seq=1 Ack=668 Win=523616 Len=0 TSval=1594201466 TSecr=3666307256,facebook
3.815931255,157.240.229.35,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=b49427",facebook
3.816068101,157.240.229.35,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=b49427",facebook
3.816073912,157.240.229.35,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=b49427",facebook
3.816294586,172.28.0.2,157.240.229.35,QUIC,76,"Protected Payload (KP0), DCID=b52101021363b511",facebook
3.840887213,31.13.66.19,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",facebook
3.840947335,172.28.0.2,31.13.66.19,TCP,66,37744 → 443 [ACK] Seq=668 Ack=1449 Win=64128 Len=0 TSval=3666307292 TSecr=1594201501,facebook
3.841004172,31.13.66.19,172.28.0.2,TLSv1.3,1402,Application Data [TCP segment of a reassembled PDU],facebook
3.841011005,172.28.0.2,31.13.66.19,TCP,66,37744 → 443 [ACK] Seq=668 Ack=2785 Win=63232 Len=0 TSval=3666307292 TSecr=1594201501,facebook
3.841020122,31.13.66.19,172.28.0.2,TLSv1.3,605,Application Data,facebook
3.841023087,172.28.0.2,31.13.66.19,TCP,66,37744 → 443 [ACK] Seq=668 Ack=3324 Win=62720 Len=0 TSval=3666307292 TSecr=1594201501,facebook
3.846112607,172.28.0.2,192.168.65.7,DNS,77,Standard query 0x8c5c A ocsp.digicert.com,facebook
3.846251788,172.28.0.2,192.168.65.7,DNS,77,Standard query 0xacfa A ocsp.digicert.com,facebook
3.848709405,192.168.65.7,172.28.0.2,DNS,327,Standard query response 0xacfa A ocsp.digicert.com CNAME ocsp.edge.digicert.com CNAME fp2e7a.wpc.2be4.phicdn.net CNAME fp2e7a.wpc.phicdn.net A 192.229.211.108 A 192.229.211.108,facebook
3.848975704,192.168.65.7,172.28.0.2,DNS,327,Standard query response 0x8c5c A ocsp.digicert.com CNAME ocsp.edge.digicert.com CNAME fp2e7a.wpc.2be4.phicdn.net CNAME fp2e7a.wpc.phicdn.net A 192.229.211.108 A 192.229.211.108,facebook
3.849600400,172.28.0.2,192.229.211.108,TCP,74,54780 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2055954385 TSecr=0 WS=128,facebook
3.852003464,192.229.211.108,172.28.0.2,TCP,74,"80 → 54780 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=139562067 TSecr=2055954385 WS=32",facebook
3.852080488,172.28.0.2,192.229.211.108,TCP,66,54780 → 80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2055954387 TSecr=139562067,facebook
3.852369295,172.28.0.2,192.229.211.108,OCSP,482,Request,facebook
3.853350173,192.229.211.108,172.28.0.2,TCP,66,80 → 54780 [ACK] Seq=1 Ack=417 Win=28768 Len=0 TSval=139562069 TSecr=2055954388,facebook
3.877421042,172.28.0.2,192.168.65.7,DNS,69,Standard query 0x0c38 A fbsbx.com,facebook
3.884105652,192.229.211.108,172.28.0.2,OCSP,822,Response,facebook
3.884153532,172.28.0.2,192.229.211.108,TCP,66,54780 → 80 [ACK] Seq=417 Ack=757 Win=64128 Len=0 TSval=2055954419 TSecr=139562099,facebook
3.884213424,192.229.211.108,172.28.0.2,TCP,66,"80 → 54780 [FIN, ACK] Seq=757 Ack=417 Win=524288 Len=0 TSval=139562099 TSecr=2055954388",facebook
3.884577486,172.28.0.2,192.229.211.108,TCP,66,"54780 → 80 [FIN, ACK] Seq=417 Ack=758 Win=64128 Len=0 TSval=2055954420 TSecr=139562099",facebook
3.885793626,172.28.0.2,31.13.66.19,TLSv1.3,130,"Change Cipher Spec, Application Data",facebook
3.885812421,192.229.211.108,172.28.0.2,TCP,66,80 → 54780 [ACK] Seq=758 Ack=418 Win=524256 Len=0 TSval=139562101 TSecr=2055954419,facebook
3.887007291,31.13.66.19,172.28.0.2,TCP,66,443 → 37744 [ACK] Seq=3324 Ack=732 Win=524224 Len=0 TSval=1594201546 TSecr=3666307337,facebook
3.890416752,172.28.0.2,31.13.66.19,TLSv1.3,236,Application Data,facebook
3.891754018,31.13.66.19,172.28.0.2,TCP,66,443 → 37744 [ACK] Seq=3324 Ack=902 Win=524032 Len=0 TSval=1594201552 TSecr=3666307342,facebook
3.900551088,31.13.66.19,172.28.0.2,TLSv1.3,245,Application Data,facebook
3.900604919,172.28.0.2,31.13.66.19,TCP,66,37744 → 443 [ACK] Seq=902 Ack=3503 Win=64128 Len=0 TSval=3666307352 TSecr=1594201560,facebook
3.900659260,31.13.66.19,172.28.0.2,TLSv1.3,140,Application Data,facebook
3.900663709,172.28.0.2,31.13.66.19,TCP,66,37744 → 443 [ACK] Seq=902 Ack=3577 Win=64128 Len=0 TSval=3666307352 TSecr=1594201560,facebook
3.900969141,172.28.0.2,31.13.66.19,TLSv1.3,97,Application Data,facebook
3.902305857,31.13.66.19,172.28.0.2,TCP,66,443 → 37744 [ACK] Seq=3577 Ack=933 Win=524256 Len=0 TSval=1594201562 TSecr=3666307352,facebook
3.905270113,31.13.66.19,172.28.0.2,TLSv1.3,97,Application Data,facebook
3.905440633,172.28.0.2,31.13.66.19,TCP,66,37744 → 443 [ACK] Seq=933 Ack=3608 Win=64128 Len=0 TSval=3666307356 TSecr=1594201565,facebook
3.917373841,192.168.65.7,172.28.0.2,DNS,94,Standard query response 0x0c38 A fbsbx.com A 157.240.229.35,facebook
3.919719152,172.28.0.2,157.240.229.35,QUIC,1399,"Initial, DCID=7104ef0b1ff697c8, SCID=729262, PKN: 0, CRYPTO",facebook
3.940270398,157.240.229.35,172.28.0.2,QUIC,1274,"Initial, DCID=729262, SCID=a621003c10609e05, PKN: 15578702, CRYPTO, ACK, PADDING",facebook
3.940324450,157.240.229.35,172.28.0.2,QUIC,1274,"Handshake, DCID=729262, SCID=a621003c10609e05",facebook
3.940330471,157.240.229.35,172.28.0.2,QUIC,1274,"Handshake, DCID=729262, SCID=a621003c10609e05",facebook
3.940334749,157.240.229.35,172.28.0.2,QUIC,1196,"Handshake, DCID=729262, SCID=a621003c10609e05",facebook
3.940340019,157.240.229.35,172.28.0.2,QUIC,122,"Protected Payload (KP0), DCID=729262",facebook
3.941750292,172.28.0.2,157.240.229.35,QUIC,88,"Handshake, DCID=a621003c10609e05, SCID=729262",facebook
3.946754342,172.28.0.2,192.168.65.7,DNS,77,Standard query 0x8855 A ocsp.digicert.com,facebook
3.946754232,172.28.0.2,192.168.65.7,DNS,77,Standard query 0xeac9 A ocsp.digicert.com,facebook
3.949809779,192.168.65.7,172.28.0.2,DNS,327,Standard query response 0x8855 A ocsp.digicert.com CNAME ocsp.edge.digicert.com CNAME fp2e7a.wpc.2be4.phicdn.net CNAME fp2e7a.wpc.phicdn.net A 192.229.211.108 A 192.229.211.108,facebook
3.949951124,192.168.65.7,172.28.0.2,DNS,327,Standard query response 0xeac9 A ocsp.digicert.com CNAME ocsp.edge.digicert.com CNAME fp2e7a.wpc.2be4.phicdn.net CNAME fp2e7a.wpc.phicdn.net A 192.229.211.108 A 192.229.211.108,facebook
3.950561989,172.28.0.2,192.229.211.108,TCP,74,54782 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2055954486 TSecr=0 WS=128,facebook
3.953025830,192.229.211.108,172.28.0.2,TCP,74,"80 → 54782 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=139562168 TSecr=2055954486 WS=32",facebook
3.953085051,172.28.0.2,192.229.211.108,TCP,66,54782 → 80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2055954488 TSecr=139562168,facebook
3.953313306,172.28.0.2,192.229.211.108,OCSP,482,Request,facebook
3.954786608,192.229.211.108,172.28.0.2,TCP,66,80 → 54782 [ACK] Seq=1 Ack=417 Win=28768 Len=0 TSval=139562169 TSecr=2055954488,facebook
3.977888265,172.28.0.2,157.240.229.35,TCP,74,47876 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1154251044 TSecr=0 WS=128,facebook
3.981065791,157.240.229.35,172.28.0.2,TCP,74,"443 → 47876 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=3948660079 TSecr=1154251044 WS=32",facebook
3.981117418,172.28.0.2,157.240.229.35,TCP,66,47876 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1154251047 TSecr=3948660079,facebook
3.982423992,172.28.0.2,157.240.229.35,TLSv1,723,Client Hello,facebook
3.984043570,157.240.229.35,172.28.0.2,TCP,66,443 → 47876 [ACK] Seq=1 Ack=658 Win=523616 Len=0 TSval=3948660082 TSecr=1154251049,facebook
3.996594413,192.229.211.108,172.28.0.2,OCSP,822,Response,facebook
3.996653574,172.28.0.2,192.229.211.108,TCP,66,54782 → 80 [ACK] Seq=417 Ack=757 Win=64128 Len=0 TSval=2055954532 TSecr=139562211,facebook
3.996777516,192.229.211.108,172.28.0.2,TCP,66,"80 → 54782 [FIN, ACK] Seq=757 Ack=417 Win=524288 Len=0 TSval=139562211 TSecr=2055954488",facebook
3.996967002,172.28.0.2,192.229.211.108,TCP,66,"54782 → 80 [FIN, ACK] Seq=417 Ack=758 Win=64128 Len=0 TSval=2055954532 TSecr=139562211",facebook
3.998398795,192.229.211.108,172.28.0.2,TCP,66,80 → 54782 [ACK] Seq=758 Ack=418 Win=524256 Len=0 TSval=139562213 TSecr=2055954532,facebook
3.998547825,172.28.0.2,157.240.229.35,QUIC,176,"Protected Payload (KP0), DCID=a621003c10609e05",facebook
3.998637302,172.28.0.2,157.240.229.35,QUIC,110,"Protected Payload (KP0), DCID=a621003c10609e05",facebook
3.999011694,172.28.0.2,157.240.229.35,QUIC,444,"Protected Payload (KP0), DCID=a621003c10609e05",facebook
4.003101951,157.240.229.35,172.28.0.2,QUIC,102,"Protected Payload (KP0), DCID=729262",facebook
4.003313217,172.28.0.2,157.240.229.35,QUIC,78,"Protected Payload (KP0), DCID=a621003c10609e05",facebook
4.013901133,157.240.229.35,172.28.0.2,QUIC,84,"Handshake, DCID=729262, SCID=a621003c10609e05",facebook
4.013955365,157.240.229.35,172.28.0.2,QUIC,154,"Protected Payload (KP0), DCID=729262",facebook
4.013960705,157.240.229.35,172.28.0.2,QUIC,314,"Protected Payload (KP0), DCID=729262",facebook
4.013964432,157.240.229.35,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=729262",facebook
4.014580011,172.28.0.2,157.240.229.35,QUIC,76,"Protected Payload (KP0), DCID=a621003c10609e05",facebook
4.022340522,157.240.229.35,172.28.0.2,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data",facebook
4.022387200,172.28.0.2,157.240.229.35,TCP,66,47876 → 443 [ACK] Seq=658 Ack=1449 Win=64128 Len=0 TSval=1154251089 TSecr=3948660120,facebook
4.022436001,157.240.229.35,172.28.0.2,TLSv1.3,1402,Application Data [TCP segment of a reassembled PDU],facebook
4.022441512,172.28.0.2,157.240.229.35,TCP,66,47876 → 443 [ACK] Seq=658 Ack=2785 Win=63232 Len=0 TSval=1154251089 TSecr=3948660120,facebook
4.022450949,157.240.229.35,172.28.0.2,TLSv1.3,850,Application Data,facebook
4.022453775,172.28.0.2,157.240.229.35,TCP,66,47876 → 443 [ACK] Seq=658 Ack=3569 Win=62464 Len=0 TSval=1154251089 TSecr=3948660120,facebook
4.027193829,172.28.0.2,192.168.65.7,DNS,77,Standard query 0xbb77 A ocsp.digicert.com,facebook
4.027575525,172.28.0.2,192.168.65.7,DNS,77,Standard query 0x21a1 A ocsp.digicert.com,facebook
4.030848144,192.168.65.7,172.28.0.2,DNS,327,Standard query response 0xbb77 A ocsp.digicert.com CNAME ocsp.edge.digicert.com CNAME fp2e7a.wpc.2be4.phicdn.net CNAME fp2e7a.wpc.phicdn.net A 192.229.211.108 A 192.229.211.108,facebook
4.032345145,192.168.65.7,172.28.0.2,DNS,327,Standard query response 0x21a1 A ocsp.digicert.com CNAME ocsp.edge.digicert.com CNAME fp2e7a.wpc.2be4.phicdn.net CNAME fp2e7a.wpc.phicdn.net A 192.229.211.108 A 192.229.211.108,facebook
4.033028987,172.28.0.2,192.229.211.108,TCP,74,54786 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2055954568 TSecr=0 WS=128,facebook
4.036066796,192.229.211.108,172.28.0.2,TCP,74,"80 → 54786 [SYN, ACK] Seq=0 Ack=1 Win=29184 Len=0 MSS=1460 TSval=139562251 TSecr=2055954568 WS=32",facebook
4.036129363,172.28.0.2,192.229.211.108,TCP,66,54786 → 80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2055954571 TSecr=139562251,facebook
4.036358949,172.28.0.2,192.229.211.108,OCSP,482,Request,facebook
4.037581360,192.229.211.108,172.28.0.2,TCP,66,80 → 54786 [ACK] Seq=1 Ack=417 Win=28768 Len=0 TSval=139562253 TSecr=2055954572,facebook
4.044674460,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=729262",facebook
4.044741726,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=729262",facebook
4.044752907,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=729262",facebook
4.044760482,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=729262",facebook
4.044768436,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=729262",facebook
4.044838367,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=729262",facebook
4.045588439,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=729262",facebook
4.045596985,157.240.229.35,172.28.0.2,QUIC,1274,"Protected Payload (KP0), DCID=729262",facebook
4.045601643,157.240.229.35,172.28.0.2,QUIC,858,"Protected Payload (KP0), DCID=729262",facebook
4.045809543,172.28.0.2,157.240.229.35,QUIC,83,"Protected Payload (KP0), DCID=a621003c10609e05",facebook
4.046301044,172.28.0.2,157.240.229.35,QUIC,76,"Protected Payload (KP0), DCID=a621003c10609e05",facebook
4.077716450,172.28.0.2,157.240.229.35,QUIC,1399,"Protected Payload (KP0), DCID=b52101021363b511",facebook
4.077851713,172.28.0.2,157.240.229.35,QUIC,206,"Protected Payload (KP0), DCID=b52101021363b511",facebook
4.077888703,172.28.0.2,192.168.65.7,DNS,74,Standard query 0x6750 A www.google.com,facebook
4.078084810,172.28.0.2,157.240.229.35,QUIC,1399,"Protected Payload (KP0), DCID=b52101021363b511",facebook
4.078143200,172.28.0.2,157.240.229.35,QUIC,206,"Protected Payload (KP0), DCID=b52101021363b511",facebook
4.078298070,172.28.0.2,31.13.66.19,QUIC,263,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
4.078544743,172.28.0.2,157.240.229.35,QUIC,1399,"Protected Payload (KP0), DCID=b52101021363b511",facebook
4.078622388,172.28.0.2,157.240.229.35,QUIC,206,"Protected Payload (KP0), DCID=b52101021363b511",facebook
4.078892013,172.28.0.2,31.13.66.19,QUIC,266,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
4.079193048,172.28.0.2,31.13.66.19,QUIC,72,"Protected Payload (KP0), DCID=b82400370ddf15bb",facebook
4.084458487,172.28.0.2,157.240.229.35,QUIC,1399,"Protected Payload (KP0), DCID=b52101021363b511",facebook
4.084582991,172.28.0.2,157.240.229.35,QUIC,199,"Protected Payload (KP0), DCID=b52101021363b511",facebook
4.086166248,157.240.229.35,172.28.0.2,QUIC,90,"Protected Payload (KP0), DCID=729262",facebook
4.091034864,192.229.211.108,172.28.0.2,OCSP,822,Response,facebook
